smiles,success,failed
CC(N)=C1N(C=N)C12OC2(N)O, 1000, 0
N=CC(N)=C1N(C=N)C12OC2(N)O, 1000, 0
N=CN1C(=CN)C12OC2(N)O, 1000, 0
Nc1ncn2c1C21OC1(N)O, 1000, 0
CNC1(O)OC12c1c(N)ncn12, 1000, 0
Nc1ncn2c1C21OC1(O)NCO, 995, 5
Nc1nc2n3c1C31OC1(O)N2CO, 1000, 0
C=C(O)N1c2nc(N)c3n2C32OC12O, 1000, 0
CC(O)N1c2nc(N)c3n2C32OC12O, 999, 1
CC(O)N1c2nc(N)cn2C2OC21O, 1000, 0
Nc1cn2c(n1)NC1(O)OC21, 1000, 0
Nc1cn2c(n1)NC1(O)OC21, 999, 1
OC12Nc3nccn3C1O2, 998, 2
OC1Nc2nccn2CO1, 1000, 0
Cc1cnc2n1COC(O)N2, 1000, 0
C#Cc1cnc2n1COC(O)N2, 936, 64
OC#Cc1cnc2n1COC(O)N2, 939, 61
COC#Cc1cnc2n1COC(O)N2, 927, 73
COC#Cc1cnc(N)n1COCO, 910, 90
C=C(OCO)n1c(C#COC)cnc1N, 934, 66
COC#Cc1cnc(N)n1C(C)OCO, 903, 97
C=COC#Cc1cnc(N)n1C(C)OCO, 916, 84
CCOC#Cc1cnc(N)n1C(C)OCO, 893, 107
CCOC#Cc1cnc(N)n1C(C)OCOC, 868, 132
CCOC#Cc1c(C)nc(N)n1C(C)OCOC, 884, 116
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
NC(C(=O)O)N(CC(=O)O)CC(=O)O, 998, 2
O=C(O)CN1CC(=O)ONC1C(=O)O, 974, 26
O=CCN1CC(=O)ONC1C(=O)O, 980, 20
CN(CC=O)C(NOC=O)C(=O)O, 987, 13
CN(C=C=O)C(NOC=O)C(=O)O, 993, 7
CN(C=C=O)C(NOCO)C(=O)O, 994, 6
CN(CC=O)C(NOCO)C(=O)O, 988, 12
O=CCNC(NOCO)C(=O)O, 958, 42
O=CC(=O)NC(NOCO)C(=O)O, 973, 27
O=CC(=O)NC(C(=O)O)N1OC1O, 979, 21
O=CC(=O)NC(C=O)N1OC1O, 967, 33
NC1(O)ON1C(C=O)NC(=O)C=O, 972, 28
NC1(O)ON1C(CO)NC(=O)C=O, 999, 1
O=CC(=O)NC1CONC2(O)ON12, 1000, 0
NOCC(NC(=O)C=O)N1OC1O, 976, 24
NOCC(N)(NC(=O)C=O)N1OC1O, 973, 27
NOCC(N)(NC(=O)C=O)N1OC1(N)O, 972, 28
NOCC(N)NC(=O)C=O, 967, 33
NOCC(N)NC(=O)C(=O)O, 976, 24
NOC1OC(=O)C(=O)NC1N, 1000, 0
CC1(N)NC(=O)C(=O)OC1ON, 1000, 0
CC1(NO)NC(=O)C(=O)OC1ON, 1000, 0
CC(NO)(NC(=O)C=O)C(O)ON, 1000, 0
CC(NO)(NC(=O)C(=O)O)C(O)ON, 1000, 0
CC1(C(O)ON)NC(=O)C(=O)ON1O, 1000, 0
CC1(C(O)ON)NC(O)C(=O)ON1O, 1000, 0
CCC1(C(O)ON)NC(O)C(=O)ON1O, 1000, 0
CCC1(C(O)ON)NC(O)C(=O)ON1ON, 1000, 0
CCC1(C(O)ON)NOC(=O)C(O)N1, 1000, 0
CC1(C(O)ON)NOC(=O)C(O)N1, 1000, 0
CC1(C2(O)NO2)NOC(=O)C(O)N1, 999, 1
C=CC1(C2(O)NO2)NOC(=O)C(O)N1, 999, 1
C=CC1(C2(O)NO2)NC(O)C(=O)ON1O, 1000, 0
C=CC1NC(O)C(=O)ON1O, 1000, 0
C=CC1NC(O)C(O)ON1O, 1000, 0
C=CC1(O)NC(O)C(O)ON1O, 1000, 0
CC1(O)NC(O)C(O)ON1O, 1000, 0
CC(O)(NCO)N(O)OCO, 1000, 0
CC(O)(NCO)N(O)OCON, 1000, 0
CC1(N(O)OCON)ON1CO, 1000, 0
O=C(O)CN(CC(=O)O)CC(=O)O, 998, 2
O=C(O)CN(CC(=O)O)CC(O)O, 998, 2
NOC(O)CN(CC(=O)O)CC(=O)O, 1000, 0
CC(C(O)ON)N(CC(=O)O)CC(=O)O, 999, 1
CCN(CC(=O)O)CC(=O)O, 999, 1
CCN(CCO)CC(=O)O, 999, 1
CCN1C(CO)=C1C(=O)O, 989, 11
CCN1C(C(=O)O)=C1C(=O)O, 990, 10
NCCN1C(C(=O)O)=C1C(=O)O, 984, 16
COC(=O)C1=C(C(=O)O)N1CCN, 985, 15
COC(=O)C1=C(C(=O)O)N1CC(N)=O, 982, 18
COC(O)C1=C(C(=O)O)N1CC(N)=O, 988, 12
NC(=O)CN1C(CO)=C1C(=O)O, 986, 14
NC(=O)CN1C(CO)=C1C(=O)O, 987, 13
O=C(O)C1=C(CO)N1c1nc1=O, 1000, 0
O=C1OC(O)C2=C1N2c1nc1=O, 998, 2
O=C1OC(O)C2=C1N2C1=NC1O, 1000, 0
NC1(O)OC(=O)C2=C1N2C1=NC1O, 1000, 0
COC1(N)OC(=O)C2=C1N2C1=NC1O, 1000, 0
NC1(OCO)OC(=O)C2=C1N2C1=NC1O, 999, 1
C=NC1(OCO)OC(=O)C2=C1N2C1=NC1O, 1000, 0
C=NC1(OCO)OC(=O)C2=C1N2C1=NC1(C)O, 1000, 0
C=NC1(OC=O)OC(=O)C2=C1N2C1=NC1(C)O, 1000, 0
C=NC1(OCO)OC(=O)C2=C1N2C1=NC1(C)O, 999, 1
C=CC1(O)N=C1N1C2=C1C(N=C)(OCO)OC2=O, 1000, 0
C=CC1(O)N=C1N1C2=C1C(N=C)(OC=O)OC2=O, 1000, 0
C=NC1(OC=O)OC(=O)C2=C1N2C1=NC1(O)C(=C)C, 1000, 0
C=NC1(OC=O)OC(=O)C2=C1N2C1=NC1(O)C(C)=CC, 1000, 0
CC=C(C)C1(O)N=C1N1C2=C1C(N=CO)(OC=O)OC2=O, 998, 2
CC=C(C)C1(O)N=C1N1C2=C1C(N=C(O)O)(OC=O)OC2=O, 999, 1
CC=C(C)C1(O)N=C1N1C2=C1C(N=C(O)O)(OCO)OC2=O, 1000, 0
CC=C(C)C1(O)N=C1N1C2=C1C(N=C(O)ON)(OCO)OC2=O, 998, 2
CC=C(C)C1(O)N=C1N1C2=C1C(NC(O)ON)(OCO)OC2=O, 997, 3
CC1=C(C2(O)N=C2N2C3=C2C(NC(O)ON)(OCO)OC3=O)C1, 997, 3
C=C(O)OC1(NC(O)ON)OC(=O)C2=C1N2C1=NC1(O)C1=C(C)C1, 997, 3
C=C(O)OC1(NC(C)(O)ON)OC(=O)C2=C1N2C1=NC1(O)C1=C(C)C1, 992, 8
C#CC(O)(NC1(OC(=C)O)OC(=O)C2=C1N2C1=NC1(O)C1=C(C)C1)ON, 920, 80
C#CC(O)(NC1(OC(=C)O)OC(=O)C2=C1N2C1=NC1(O)C(C)=CC)ON, 849, 151
C#CC(O)(NC(OC(=C)O)C1=C(C(=O)O)N1C1=NC1(O)C(C)=CC)ON, 859, 141
C#CC(O)(NC(OC(=C)O)C1C(C(=O)O)N1C1=NC1(O)C(C)=CC)ON, 833, 167
C#CC(O)(NC(OC(=C)O)C1C(C(=O)O)N1C1=NC1O)ON, 831, 169
O=C(O)CN(CC(=O)O)CC(=O)O, 998, 2
O=C(O)CN1CC(=O)OC1C(=O)O, 999, 1
O=C(O)CN1CCOC1C(=O)O, 1000, 0
COC(=O)C1OCCN1CC(=O)O, 999, 1
COC(=O)C1(C)OCCN1CC(=O)O, 1000, 0
COCC1(C)OCCN1CC(=O)O, 1000, 0
COCC1(C)OC(N)CN1CC(=O)O, 1000, 0
COC1CC12OC(N)CN2CC(=O)O, 1000, 0
COC1CC12OC(N)(O)CN2CC(=O)O, 1000, 0
COC1CC12OC(N)(O)C(O)N2CC(=O)O, 999, 1
COC1C2OC(=O)CN3C(O)C(N)(O)OC123, 1000, 0
COC1C2OC(=O)C(=N)N3C(O)C(N)(O)OC123, 1000, 0
COC1C23NC4(O)OC12N(C(=N)C(=O)O3)C4O, 845, 155
COC1C23NC4(O)OC12N(C(=N)C(=O)O3)C4(C)O, 774, 226
COC12N=C3C(=O)OC14NC1(O)OC24N3C1(C)O, 1, 999
COC12N=C3NC(C)(O)C4(O)NC1(OC3=O)C2O4, 2, 998
COC12N=C(C=O)NC(C)(O)C3(O)NC1(O)C2O3, 656, 344
CC1(O)NC2=NC3(OCC2=O)C2OC1(O)NC23O, 714, 286
O=C1COC23N=C1NC1(O)COC24NC1(O)OC34, 394, 606
O=C1COC23N=C1NC1COC24NC1(O)OC34, 418, 582
NC1=NC2(OCC1=O)C1OC3(O)CCOC12N3, 899, 101
NC1=NC2(COC3(O)CCOC2N3)OCC1=O, 765, 235
NC1=NC2(COC3(O)NC2OCC3=O)OCC1=O, 743, 257
NC1=NC2(COC3(O)NC2OCC3=O)OC(O)C1=O, 757, 243
NC1=NC2(COC3(O)NC2OCC3=O)OC(O)(O)C1=O, 750, 250
CC12NC(O)(OCC13N=C(N)C(=O)C(O)(O)O3)C(=O)CO2, 725, 275
CC1NC(O)(C(=O)CO)OCC12N=C(N)C(=O)C(O)(O)O2, 992, 8
CC12NC(O)(C(=O)CO)OCC13N=C(N)C(=O)C(O)(O3)O2, 885, 115
CC1NC(O)(C(=O)CO)OCC2N=C(N)C(=O)C(O)(O2)O1, 947, 53
CC1NC(O)(C(=O)CO)OC2=NC3=NC2OC(O)(O1)C3=O, 0, 1000
CC(N)OC1(O)OC2N=C(N=C2OC(O)C(=O)CO)C1=O, 0, 1000
CC(N)(O)OC1(O)OC2N=C(N=C2OC(O)C(=O)CO)C1=O, 0, 1000
CC(N)(O)OC1(O)OC2N=C(N=C2OC(O)C(=O)C(=O)O)C1=O, 0, 1000
COC(=O)C(=O)C(O)OC1=NC2=NC1OC(O)(OC(C)(N)O)C2=O, 0, 1000
COC(=O)C(=O)C(O)OC1=NC2=NC1OC1(OCC(N)(O)O1)C2=O, 0, 1000
COC(=O)C(=O)C(O)OC1=NC2=NC1(N)OC1(OCC(N)(O)O1)C2=O, 0, 1000
COC(=O)C(=O)C(O)OC1=NC=NC1(N)OC1(C=O)OCC(N)(O)O1, 1000, 0
COC(=O)C(=O)C(ON)OC1=NC=NC1(N)OC1(C=O)OCC(N)(O)O1, 1000, 0
C=NC1(O)COC(C=O)(OC2(N)N=CN=C2OC(ON)C(=O)C(=O)OC)O1, 1000, 0
C=NC1(O)OC(C=O)(OC2(N)N=CN=C2OC(ON)C(=O)C(=O)OC)OC1=N, 1000, 0
C=NC1(O)OC(C=O)(OC2(N)N=CN=C2OC2(C(=O)C(=O)OC)NO2)OC1=N, 984, 16
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
O=C(O)CN1C(C(=O)O)=C1C(=O)O, 991, 9
O=C(O)CN1C(CO)=C1C(=O)O, 994, 6
O=C(O)CN1C(C(=O)O)=C1C(O)O, 989, 11
O=C(O)CN1C(C(=O)O)=C1C(=O)O, 988, 12
COC(=O)C1=C(C(=O)O)N1CC(=O)O, 982, 18
COC(O)C1=C(C(=O)O)N1CC(=O)O, 991, 9
C#COC(O)C1=C(C(=O)O)N1CC(=O)O, 846, 154
C#COC(O)C1=C(C(=O)O)N1C1OC1=O, 992, 8
CCOC(O)C1=C(C(=O)O)N1C1OC1=O, 999, 1
CC(O)OC(O)C1=C(C(=O)O)N1C1OC1=O, 999, 1
O=C(O)C1=C(C(O)OC(O)CO)N1C1OC1=O, 998, 2
O=CC1=C(C(O)OC(O)CO)N1C1OC1=O, 998, 2
O=CC1=C(C(O)OC(O)C=O)N1C1OC1=O, 1000, 0
O=CC(O)OC(O)C1=C(C(=O)O)N1C1OC1=O, 1000, 0
NOC(C=O)OC(O)C1=C(C(=O)O)N1C1OC1=O, 1000, 0
NOC(C=O)OC(O)C1=C(C(=O)O)N1COC=O, 1000, 0
O=COCN1C(C(=O)O)=C1C(O)OC(O)C=O, 1000, 0
O=CC(O)OC(O)C1=C(C(=O)O)N1COC(=O)O, 998, 2
O=CC(O)OC(O)C1=C(C(=O)O)N1COC(O)O, 1000, 0
COC(O)OCN1C(C(=O)O)=C1C(O)OC(O)C=O, 1000, 0
COC(O)OCN1C=C1C(O)OC(O)C=O, 1000, 0
O=CC(O)OC(O)C1=CN1C1COC(O)O1, 1000, 0
N=C1OC(O)OC1N1C=C1C(O)OC(O)C=O, 1000, 0
N=COC(O)OCN1C=C1C(O)OC(O)C=O, 999, 1
N=COC(N)(O)OCN1C=C1C(O)OC(O)C=O, 1000, 0
N=COC1(OCN2C=C2C(O)OC(O)C=O)NO1, 1000, 0
N=COC1(OCN2C=C2C(O)OC(=O)C=O)NO1, 1000, 0
CC(=O)OC(O)C1=CN1COC1(OC=N)NO1, 1000, 0
CC(=O)OC(O)C1=CN1COC1NO1, 1000, 0
CC(=O)OC(O)C1=CN1C1OC12NO2, 1000, 0
CC(O)OC(O)C1=CN1C1OC12NO2, 1000, 0
CC(O)OC(O)C1=CN1C1OC12ON2O, 1000, 0
OC1CC2=C(C(O)O1)N2C1OC12ON2O, 1000, 0
ONC1(O)OC1N1C2=C1C(O)OC(O)C2, 1000, 0
ONC1(O)OC1N1CCC(O)OC(O)C1, 1000, 0
CCN(CC(O)OCO)C1OC1(O)NO, 1000, 0
C#CN(CC(O)OCO)C1OC1(O)NO, 711, 289
C#CN(CC(O)OCO)C1(C)OC1(O)NO, 726, 274
CC1(N(C#CO)CC(O)OCO)OC1(O)NO, 780, 220
NCC1(N(C#CO)CC(O)OCO)OC1(O)NO, 767, 233
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
COC(=O)CN(CC(=O)O)CC(=O)O, 999, 1
C=C(C(=O)O)N(CC(=O)O)CC(=O)OC, 997, 3
C=C(C(=O)O)N(CC=O)CC(=O)O, 993, 7
C=C(C(=O)O)N1C(C=O)=C1C(=O)O, 1000, 0
C=C(C(=O)O)N(CC=O)CC(=O)O, 997, 3
C=C(C(=O)O)N(CC(=O)O)CC(=O)O, 993, 7
C=C(C(=O)O)N(CC(=O)O)C1OC1=O, 993, 7
CC=C(C(=O)O)N(CC(=O)O)C1OC1=O, 998, 2
N#CC=C(C(=O)O)N(CC(=O)O)C1OC1=O, 930, 70
COC(=O)C(=CC#N)N(CC(=O)O)C1OC1=O, 925, 75
COC(=O)C(=C(N)C#N)N(CC(=O)O)C1OC1=O, 901, 99
COC(=O)C(=C(N)C#N)N(C(=N)C(=O)O)C1OC1=O, 978, 22
COC(=O)C(=C(N)C#N)N(C(=NO)C(=O)O)C1OC1=O, 973, 27
COC(=O)C(=C(N)C=N)N(C(=NO)C(=O)O)C1OC1=O, 1000, 0
COC(=O)C(=NO)N(C(C(=O)OC)=C(N)C=N)C1OC1=O, 1000, 0
COC(=O)C(=C(N)C=N)N(C(=NO)C(=O)OCO)C1OC1=O, 999, 1
COC(=O)C(=C(N)C=N)N(COC=O)C(=NO)C(=O)OCO, 1000, 0
COC(=O)C(=C(N)C=N)N(C(=NO)C(=O)OCO)C(O)OC=O, 997, 3
COCC(=C(N)C=N)N(C(=NO)C(=O)OCO)C(O)OC=O, 998, 2
COCC(=C(N)C=N)N(C(=NO)C(=O)OC(=O)O)C(O)OC=O, 999, 1
COCC(=C(N)C=N)N(C(=NO)C(=O)OC(=O)O)C(O)OCO, 1000, 0
COCC(=C(N)C=N)N(CO)C(=NO)C(=O)OC(=O)O, 1000, 0
COCC1=C(C=N)NOCN1C(=NO)C(=O)OC(=O)O, 1000, 0
COCC1=C(C=N)NOC(C)N1C(=NO)C(=O)OC(=O)O, 1000, 0
COCCN(C(=NO)C(=O)OC(=O)O)C(C)ONCC=N, 995, 5
C=CC(ONCC=N)N(CCOC)C(=NO)C(=O)OC(=O)O, 993, 7
C=CC(ONCC=N)N(CC(N)OC)C(=NO)C(=O)OC(=O)O, 991, 9
COC(N)CN(C(=NO)C(=O)OC(=O)O)C1C=CC(C=N)NO1, 999, 1
COC(N)CN(C(=NO)C(=O)OC(=O)O)C1CCC(C=N)NO1, 996, 4
COC(N)CN(C(=NO)C(=O)OC(=O)O)C1C#CC(C=N)NO1, 775, 225
COC(N)CN(CC(=O)OC(=O)O)C1C#CC(C=N)NO1, 869, 131
COC(N)CN(C(=N)C(=O)OC(=O)O)C1C#CC(C=N)NO1, 763, 237
COC(N)CN(C(=N)C(=O)OC(=O)O)C1C#CC(C(=N)O)NO1, 809, 191
CNC(CN(C(=N)C(=O)OC(=O)O)C1C#CC(C(=N)O)NO1)OC, 765, 235
CNC1(OC)CN(C2C#CC(C(=N)O)NO2)C(C(=O)OC(=O)O)=N1, 813, 187
CNC1(OC)CN(C2C#CC(C(=N)O)NO2)C(C(=O)OC(=O)ON)=N1, 710, 290
COC1(NCO)CN(C2C#CC(C(=N)O)NO2)C(C(=O)OC(=O)ON)=N1, 612, 388
CCOC1(NCO)CN(C2C#CC(C(=N)O)NO2)C(C(=O)OC(=O)ON)=N1, 609, 391
C=NOC(=O)OC(=O)C1=NC(NCO)(OCC)CN1C1C#CC(C(=N)O)NO1, 572, 428
C=NOC(=O)OC(=O)C1=NC(NCO)(OCC)CN1C(O)C#CC(N)C(=N)O, 712, 288
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
N=C(C(=O)O)N(CC(=O)O)CC(=O)O, 994, 6
CC(C(=O)O)N(CC(=O)O)C(=N)C(=O)O, 996, 4
C=CC(C(=O)O)N(CC(=O)O)C(=N)C(=O)O, 996, 4
C=CC(C(=O)O)N(CC(=O)OC)C(=N)C(=O)O, 997, 3
C=CC(C(=O)O)N(CC(=O)OC)C(=N)C(O)O, 997, 3
C=CC(C(=O)O)N(CC(=O)OC)C(=NO)C(O)O, 999, 1
C=CC(C(=O)O)N(CC(=O)OC)C(=NO)C(O)(O)O, 997, 3
C=CC(C(=O)OC)N(CC(=O)OC)C(=NO)C(O)(O)O, 997, 3
C#CC(C(=O)OC)N(CC(=O)OC)C(=NO)C(O)(O)O, 922, 78
C#CC(C(=O)OC)N(CC(=O)OC)C(=NO)C(O)O, 935, 65
C#CC(C(=O)OC#N)N(CC(=O)OC)C(=NO)C(O)O, 889, 111
C#CC(C(=O)OC#N)N(CC(=O)OC)C(=NO)C(N)(O)O, 912, 88
C#CC(C(=O)OC#N)N(CC(=O)OC)C(=NO)C(N)(O)ON, 930, 70
C#CC(C(O)OC#N)N(CC(=O)OC)C(=NO)C(N)(O)ON, 904, 96
C#CCN(CC(=O)OC)C(=NO)C(N)(O)ON, 856, 144
C#CCN1C(C(N)(O)ON)=NOC1C(=O)OC, 906, 94
C#CC(=O)N1C(C(N)(O)ON)=NOC1C(=O)OC, 987, 13
C#CC(=O)N1C(C(N)(O)ON)=NOC1COC, 968, 32
C#CC(=O)N1C(=COC)ON=C1C(N)(O)ON, 834, 166
C#CC(=O)N1C(=COC)ONC1C(N)(O)ON, 942, 58
C#CC(=O)N1C(=C(C)OC)ONC1C(N)(O)ON, 893, 107
C#CC(=O)N1C2=C(OC)CC1(C(N)(O)ON)NO2, 890, 110
C#CC(=O)N1C2=C(OCO)CC1(C(N)(O)ON)NO2, 889, 111
C#CC(=O)N1C2=C(OC(O)O)CC1(C(N)(O)ON)NO2, 897, 103
C#CC(=O)N1C2=C(OC(O)O)CC1NO2, 942, 58
C#CC(=O)N1C=C(OC(O)O)CC1NO, 978, 22
CC(=O)N1C=C(OC(O)O)CC1NO, 999, 1
CC(=O)N1C=C(OC(C)(O)O)CC1NO, 1000, 0
CC(=O)N1C=C(OC(C)(O)O)CC1N(O)O, 1000, 0
C=CC(O)(O)OC1=CN(C(C)=O)C(N(O)O)C1, 999, 1
C=CC(O)(O)OC(C)=CN(CN(O)O)C(C)=O, 1000, 0
C=CC(O)(O)OC(C)=CN(C=O)CN(O)O, 999, 1
CC(=CN(C=O)CN(O)O)OC(O)(O)C=C=N, 1000, 0
CC1=C(N(C=O)CN(O)O)OC(O)(C=C=N)O1, 1000, 0
CC1=C2OC(C=C=N)(O1)OC(N(O)O)N2C=O, 854, 146
C=CC1=C2OC(C=C=N)(O1)OC(N(O)O)N2C=O, 882, 118
C=CC1=C2OC(C(C)=C=N)(O1)OC(N(O)O)N2C=O, 925, 75
C=CC1=C2OC(C(C)=C=N)(O1)OC(O)(N(O)O)N2C=O, 941, 59
C=CC1=CN(C=O)C(O)(N(O)O)OC(O)(C(C)=C=N)O1, 995, 5
C=CC1=CN(C=O)C(ON)(N(O)O)OC(O)(C(C)=C=N)O1, 999, 1
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
NC(C(=O)O)N(CC(=O)O)CC(=O)O, 999, 1
O=C(O)CN1CC(=O)ONC1C(=O)O, 980, 20
O=C1CN(CCO)C(C(=O)O)NO1, 987, 13
NC(CO)N1CC(=O)ONC1C(=O)O, 986, 14
CC1C(=O)ONC(C(=O)O)N1C(N)CO, 986, 14
CC1(O)C(=O)ONC(C(=O)O)N1C(N)CO, 972, 28
C=CC1(O)C(=O)ONC(C(=O)O)N1C(N)CO, 986, 14
C=CC1(O)C(=O)ONC(C(=O)O)N1C1(N)CO1, 979, 21
C=CC1(O)C(=O)ONC(C)(C(=O)O)N1C1(N)CO1, 984, 16
CC1(C(=O)O)NOC(=O)C(O)(C=CO)N1C1(N)CO1, 987, 13
CC1(C(=O)O)NOC(=O)C(O)(CCO)N1C1(N)CO1, 994, 6
CC1(C(=O)O)NOC(=O)C(O)(C=CO)N1C1(N)CO1, 989, 11
CC1(C(=O)O)NOC(=O)C(O)(CCO)N1C1(N)CO1, 995, 5
CC1(C(=O)O)NOC(=O)C(O)(CCO)N1C1CO1, 989, 11
CC1(C(=O)ON)NOC(=O)C(O)(CCO)N1C1CO1, 989, 11
CC1(C(=O)ON=O)NOC(=O)C(O)(CCO)N1C1CO1, 991, 9
CC1(C(=O)ONO)NOC(=O)C(O)(CCO)N1C1CO1, 994, 6
CC12C(=O)ONON1OC(=O)C(O)(CCO)N2C1CO1, 964, 36
CC12C(=O)ONON1OC(=O)C1(O)C(CO)=C3OC3N12, 952, 48
CC12C(=O)ONON1OC(O)C1(O)C(CO)=C3OC3N12, 960, 40
CC1(C(=O)ONO)NOC(O)C2(O)C(CO)=C3OC3N12, 908, 92
COC12C(CO)=C3OC3N1C(C)(C(=O)ONO)NOC2O, 902, 98
COC12C3=C4OC4N1C(C)(C(=O)ONO)NOC2OC3O, 676, 324
COC12C3=C4OC4N1C(C)(C(=O)ONO)N(C)OC2OC3O, 731, 269
COC1C2=C3OC3N1C(C)(C(=O)ONO)N(C)OCOC2O, 984, 16
COC1C2=C3OC3N1C(C)(C(=O)ONO)N(C)OCOC2(O)O, 987, 13
COC1C2C3OC3N1C(C)(C(=O)ONO)N(C)OCOC2(O)O, 879, 121
COC1C2C3OC3N1C(C)(C(=O)ONO)N(C)OC(=N)OC2(O)O, 878, 122
COC1C2C(O)OC(=N)ON(C)C(C)(C(=O)ONO)N1C1OC21, 887, 113
CCC1(C(=O)ONO)N(C)OC(=N)OC(O)C2C3OC3N1C2OC, 892, 108
CCC1(C(=O)ONO)NC2OC2C(COC)C(O)OC(=N)ON1C, 992, 8
COCC1C(O)OC(=N)ON(C)C(CC=O)(C(=O)ONO)NC2OC21, 995, 5
COCC(C(O)OC=N)C1OC1NC(CC=O)(C(=O)ONO)N(C)O, 989, 11
C#CN(O)C(CC=O)(NC1OC1C(COC)C(O)OC=N)C(=O)ONO, 762, 238
C#CN(O)C(CC=O)(NC1OC1C(CO)COC)C(=O)ONO, 642, 358
C#CN(O)C(CC=O)(NC1(N)OC1C(CO)COC)C(=O)ONO, 691, 309
COCC(CO)C1OC1(N)NC(CC=O)(C(=O)ONO)N(O)C#CO, 693, 307
COCC(CO)C1OC1(N)NC(CC=O)(C(=O)ON(O)O)N(O)C#CO, 697, 303
COCC(CO)C1OC1(N)NC(C=C=O)(C(=O)ON(O)O)N(O)C#CO, 641, 359
COCC(CO)C1OC1(N)NC(C=C=O)N(O)C#CO, 755, 245
O=C(O)CN(CC(=O)O)CC(=O)O, 998, 2
CN(CC(=O)O)CC(=O)O, 999, 1
CN(CCO)CC(=O)O, 1000, 0
CN(CC(=O)O)CC(=O)O, 1000, 0
CN(CC(=O)O)C(=O)C(=O)O, 1000, 0
CN(CC(=O)O)C(=O)CO, 1000, 0
C=CN(CC(=O)O)C(=O)CO, 998, 2
C=C1OC(=O)CN1C(=O)CO, 1000, 0
C=C1OC(O)CN1C(=O)CO, 999, 1
O=C(CO)N1COC(O)C1, 1000, 0
CC1OC(O)CN1C(=O)CO, 1000, 0
COC1CN(C(=O)CO)C(C)O1, 1000, 0
COC1CNC(C)O1, 1000, 0
COC1CNC(C)O1, 1000, 0
COC(C)OC(C)N, 1000, 0
CC1OC#CC(N)O1, 1000, 0
CC1OC#CC(N)O1, 1000, 0
CCOC(N)C#CO, 1000, 0
N#CCOC(N)C#CO, 999, 1
N#CCOC(N)C#CON, 1000, 0
N#CC(=O)OC(N)C#CON, 968, 32
C=NOC#CC(N)OC(=O)C#N, 955, 45
C#CC(N)OC(=O)C#N, 978, 22
C#CC(NC)OC(=O)C#N, 886, 114
C#CC(N=C)OC(=O)C#N, 932, 68
C=NC1(OC(=O)C#N)C#C1, 32, 968
C=NC(C)(C)OC(=O)C#N, 999, 1
C=NC(C)(C#N)OC(=O)C#N, 992, 8
C=NC(C)(CN)OC(=O)C#N, 999, 1
C=NC(C)OC(=O)C#N, 997, 3
CC(N=CN)OC(=O)C#N, 993, 7
CC(N=CNO)OC(=O)C#N, 998, 2
CC(N=CNO)OC(=O)CN, 1000, 0
N=CC(N=CNO)OC(=O)CN, 999, 1
N=CC(N=CNO)OC=O, 1000, 0
N=CC(N=C=NO)OC=O, 1000, 0
N=C(N)C(N=C=NO)OC=O, 1000, 0
COC(N=C=NO)C(=N)N, 1000, 0
N=C(N)C(N=C=NO)OC=O, 999, 1
N=C(NO)C(N=C=NO)OC=O, 1000, 0
N=C(NO)C(N=C=NO)OC(=O)O, 1000, 0
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
O=C(O)CN1CC(=O)OC1C(=O)O, 999, 1
CN1CC(=O)OC1C(=O)O, 1000, 0
C#CN1CC(=O)OC1C(=O)O, 954, 46
C#CN1C(C)C(=O)OC1C(=O)O, 950, 50
C#CN1C(C)C(=O)OC1C(=O)ON, 947, 53
CC1NC(C(=O)ON)OC1=O, 987, 13
CC1NC(C)(C(=O)ON)OC1=O, 985, 15
CC1(C(=O)ON)NC(C=O)C(=O)O1, 958, 42
CC12NC(C=O)(NOC1=O)C(=O)O2, 694, 306
C#CC12NC(C=O)(NOC1=O)C(=O)O2, 567, 433
C#CC1(C(=O)O)NC(N)(C=O)C(=O)O1, 801, 199
C#CC1(C(=O)O)OC(=O)C(N)(C=O)N1O, 999, 1
C#CC1(C(=O)O)OC(=O)C(C=O)(N=C)N1O, 998, 2
C=CC1(C(=O)O)OC(=O)C(C=O)(N=C)N1O, 999, 1
C=C=NC1(C=O)C(=O)OC(C=C)(C(=O)O)N1O, 1000, 0
C=C=NC1(CO)C(=O)OC(C=C)(C(=O)O)N1O, 1000, 0
C=C=CC1(C(=O)O)OC(=O)C(CO)(N=C=C)N1O, 1000, 0
C=C=CC1(C(=O)O)OC(=O)C(CO)(N=C)N1O, 999, 1
C=C=CC(OC(=O)C(CO)(N=C)NO)C(=O)O, 984, 16
C=C=CC(OC(=O)C(CO)(N=C)NO)C(=O)O, 989, 11
C=C=CC(OC(=O)C(CO)(N=C=C)NO)C(=O)O, 996, 4
C=C=NC(CO)(NO)C(=O)OC(C=C=CN)C(=O)O, 997, 3
NC=C=CC(OC(=O)C(N)(CO)NO)C(=O)O, 998, 2
NC=C=C=C(OC(=O)C(N)(CO)NO)C(=O)O, 994, 6
NC(CO)(NO)C(=O)OCC(=O)O, 987, 13
